case_id,transaction_id,customer_id,event_type,leakage_category,amount,amount_at_risk,timestamp,payment_method,payment_status,failure_reason,checkout_started,checkout_completed,subscription_status,mandate_status,invoice_status,invoice_due_date,days_overdue,retry_count,previous_attempt_count,customer_purchase_count,customer_success_rate,customer_lifetime_value,previous_payment_behavior,customer_opt_out,suspicious_flag,communication_allowed,historical_recovery_behavior,ground_truth_recoverable,ground_truth_recovery_outcome,amount_recovered,recovery_observed,recovery_reason,split
CASE00642,TXN000642,CUST00278,payment_success,successful,3150.94,0.0,2026-06-22 19:00:00,UPI,success,,True,True,,,,,,0,0,2,0.906,8767.31,occasional_failure,False,False,True,usually_needs_reminder,False,not_applicable,0.0,False,not_applicable,train
CASE00643,TXN000643,CUST00062,checkout_abandoned,checkout_abandonment,1551.25,1551.25,2026-06-29 01:00:00,Card,abandoned,,True,False,,,,,,0,1,5,0.801,12792.67,occasional_failure,False,False,True,usually_needs_reminder,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00644,TXN000644,CUST00222,checkout_abandoned,checkout_abandonment,304.09,304.09,2026-07-31 21:00:00,Card,abandoned,,True,False,,,,,,0,0,4,0.832,7624.97,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,304.09,True,paid_after_reminder_or_link,validation
CASE00645,TXN000645,CUST00105,payment_success,successful,905.3,0.0,2026-06-30 21:00:00,Card,success,,True,True,,,,,,0,0,22,0.793,36036.8,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,validation
CASE00646,TXN000646,CUST00022,invoice_overdue,overdue_receivable,7280.84,7280.84,2026-08-20 00:00:00,UPI,overdue,,,,,,overdue,2026-08-12,8.0,0,1,6,0.767,3806.0,occasional_failure,False,True,False,usually_needs_reminder,False,not_recovered,0.0,True,high_risk_flag_unrecovered,train
CASE00647,TXN000647,CUST00034,payment_failed,failed_payment,7576.67,7576.67,2026-06-28 16:00:00,Netbanking,failed,insufficient funds,True,True,,,,,,1,3,7,0.734,14901.29,occasional_failure,True,True,False,usually_needs_reminder,False,not_recovered,0.0,True,opted_out_no_contact_possible,train
CASE00648,TXN000648,CUST00410,payment_success,successful,936.37,0.0,2026-07-18 01:00:00,UPI,success,,True,True,,,,,,0,0,6,0.688,4089.36,frequent_failure,False,False,True,rarely_recovers,False,not_applicable,0.0,False,not_applicable,train
CASE00649,TXN000649,CUST00342,checkout_abandoned,checkout_abandonment,391.66,391.66,2026-06-25 05:00:00,Card,abandoned,,True,False,,,,,,0,1,5,0.456,5934.37,frequent_failure,False,False,True,rarely_recovers,True,recovered,391.66,True,paid_after_reminder_or_link,train
CASE00650,TXN000650,CUST00421,payment_success,successful,4871.59,0.0,2026-06-24 16:00:00,UPI,success,,True,True,,,,,,0,0,21,0.896,22020.38,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00651,TXN000651,CUST00212,payment_success,successful,4422.34,0.0,2026-08-18 17:00:00,UPI,success,,True,True,,,,,,0,0,18,0.965,21907.15,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,validation
CASE00652,TXN000652,CUST00184,payment_success,successful,2146.71,0.0,2026-08-16 07:00:00,UPI,success,,True,True,,,,,,0,0,4,0.844,4487.11,occasional_failure,False,False,True,usually_needs_reminder,False,not_applicable,0.0,False,not_applicable,train
CASE00653,TXN000653,CUST00159,checkout_abandoned,checkout_abandonment,1255.68,1255.68,2026-06-17 17:00:00,UPI,abandoned,,True,False,,,,,,0,0,16,0.911,56783.68,reliable,False,False,True,usually_recovers_via_retry,True,recovered,1255.68,True,paid_after_reminder_or_link,train
CASE00654,TXN000654,CUST00281,payment_failed,failed_payment,2332.94,2332.94,2026-07-10 07:00:00,EMI,failed,bank decline,True,True,,,,,,0,0,0,0.574,2213.12,new,False,False,True,new_customer,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00655,TXN000655,CUST00156,payment_success,successful,10503.74,0.0,2026-05-22 09:00:00,Wallet,success,,True,True,,,,,,0,0,16,0.598,20883.83,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,validation
CASE00656,TXN000656,CUST00342,invoice_overdue,overdue_receivable,14460.62,14460.62,2026-08-20 00:00:00,UPI,overdue,,,,,,overdue,2026-08-18,2.0,0,0,5,0.456,5934.37,frequent_failure,False,False,True,rarely_recovers,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00657,TXN000657,CUST00363,payment_success,successful,266.79,0.0,2026-08-19 21:00:00,EMI,success,,True,True,,,,,,0,0,1,0.353,581.89,new,False,False,True,new_customer,False,not_applicable,0.0,False,not_applicable,train
CASE00658,TXN000658,CUST00394,invoice_overdue,overdue_receivable,10704.05,10704.05,2026-08-20 00:00:00,UPI,overdue,,,,,,overdue,2026-06-13,68.0,0,1,21,0.889,26266.95,reliable,False,False,True,usually_recovers_via_retry,True,recovered,9678.31,True,paid_after_reminder_or_link,train
CASE00659,TXN000659,CUST00106,checkout_abandoned,checkout_abandonment,354.93,354.93,2026-07-19 03:00:00,UPI,abandoned,,True,False,,,,,,0,1,21,0.88,31617.28,reliable,False,False,True,usually_recovers_via_retry,True,recovered,354.93,True,paid_after_reminder_or_link,train
CASE00660,TXN000660,CUST00236,payment_failed,failed_payment,1009.81,1009.81,2026-08-10 17:00:00,UPI,failed,bank decline,True,True,,,,,,0,1,23,0.859,95507.26,reliable,False,False,True,usually_recovers_via_retry,True,recovered,1009.81,True,retry_succeeded,train
CASE00661,TXN000661,CUST00099,invoice_overdue,overdue_receivable,7223.62,7223.62,2026-08-20 00:00:00,Card,overdue,,,,,,overdue,2026-08-19,1.0,0,1,1,0.528,969.76,new,False,False,True,new_customer,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00662,TXN000662,CUST00015,subscription_renewal_failed,failed_subscription,421.77,421.77,2026-07-08 01:00:00,UPI,failed_recurring,UPI timeout,,,failed,active_pending_retry,,,,1,2,8,0.937,14637.78,occasional_failure,False,False,True,usually_needs_reminder,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00663,TXN000663,CUST00326,payment_failed,failed_payment,1619.99,1619.99,2026-08-05 19:00:00,Wallet,failed,bank decline,True,True,,,,,,0,0,19,0.874,36148.44,reliable,False,False,True,usually_recovers_via_retry,True,recovered,1619.99,True,retry_succeeded,train
CASE00664,TXN000664,CUST00246,invoice_overdue,overdue_receivable,20149.51,20149.51,2026-08-20 00:00:00,UPI,overdue,,,,,,overdue,2026-08-02,18.0,0,1,24,0.832,215627.56,reliable,False,False,True,usually_recovers_via_retry,True,recovered,17677.13,True,paid_after_reminder_or_link,train
CASE00665,TXN000665,CUST00332,payment_success,successful,4356.55,0.0,2026-07-17 12:00:00,Card,success,,True,True,,,,,,0,0,1,0.509,2151.15,new,False,False,True,new_customer,False,not_applicable,0.0,False,not_applicable,test
CASE00666,TXN000666,CUST00039,payment_success,successful,1823.42,0.0,2026-08-08 09:00:00,UPI,success,,True,True,,,,,,0,0,0,0.084,1792.55,new,False,False,True,new_customer,False,not_applicable,0.0,False,not_applicable,train
CASE00667,TXN000667,CUST00449,checkout_abandoned,checkout_abandonment,2084.87,2084.87,2026-06-16 21:00:00,Card,abandoned,,True,False,,,,,,0,0,1,0.734,557.0,new,False,False,True,new_customer,True,recovered,2084.87,True,paid_after_reminder_or_link,validation
CASE00668,TXN000668,CUST00448,payment_failed,failed_payment,2333.84,2333.84,2026-08-09 04:00:00,UPI,failed,insufficient funds,True,True,,,,,,0,0,17,0.918,31396.07,reliable,False,False,True,usually_recovers_via_retry,True,recovered,2333.84,True,retry_succeeded,train
CASE00669,TXN000669,CUST00210,invoice_overdue,overdue_receivable,1666.12,1666.12,2026-08-20 00:00:00,UPI,overdue,,,,,,overdue,2026-05-22,90.0,0,3,4,0.833,8899.32,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,1167.69,True,paid_after_reminder_or_link,train
CASE00670,TXN000670,CUST00390,payment_success,successful,9335.55,0.0,2026-07-07 04:00:00,UPI,success,,True,True,,,,,,0,0,31,0.836,243164.9,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00671,TXN000671,CUST00106,payment_success,successful,858.08,0.0,2026-06-07 17:00:00,UPI,success,,True,True,,,,,,0,0,21,0.88,31617.28,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00672,TXN000672,CUST00338,subscription_renewal_failed,failed_subscription,381.13,381.13,2026-07-24 14:00:00,UPI,failed_recurring,network failure,,,failed,failed,,,,0,0,18,0.965,38484.92,reliable,False,False,True,usually_recovers_via_retry,True,recovered,381.13,True,retry_succeeded,train
CASE00673,TXN000673,CUST00396,payment_success,successful,1497.98,0.0,2026-07-17 21:00:00,UPI,success,,True,True,,,,,,0,0,3,0.835,7370.34,occasional_failure,False,False,True,usually_needs_reminder,False,not_applicable,0.0,False,not_applicable,train
CASE00674,TXN000674,CUST00368,payment_success,successful,3325.95,0.0,2026-06-20 22:00:00,UPI,success,,True,True,,,,,,0,0,23,0.99,46500.46,reliable,True,False,False,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00675,TXN000675,CUST00368,payment_success,successful,7608.88,0.0,2026-07-06 13:00:00,Wallet,success,,True,True,,,,,,0,0,23,0.99,46500.46,reliable,True,False,False,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00676,TXN000676,CUST00208,subscription_renewal_failed,failed_subscription,898.25,898.25,2026-06-18 16:00:00,Card,failed_recurring,authentication failure,,,failed,active_pending_retry,,,,0,0,22,0.911,28097.27,reliable,False,False,True,usually_recovers_via_retry,True,recovered,898.25,True,retry_succeeded,train
CASE00677,TXN000677,CUST00371,subscription_renewal_failed,failed_subscription,464.05,464.05,2026-06-13 00:00:00,UPI,failed_recurring,insufficient funds,,,failed,active_pending_retry,,,,0,0,19,0.886,26636.54,reliable,False,True,False,usually_recovers_via_retry,False,not_recovered,0.0,True,high_risk_flag_unrecovered,train
CASE00678,TXN000678,CUST00318,checkout_abandoned,checkout_abandonment,2436.98,2436.98,2026-07-24 23:00:00,Card,abandoned,,True,False,,,,,,0,0,22,0.891,58256.72,reliable,False,False,True,usually_recovers_via_retry,True,recovered,2436.98,True,paid_after_reminder_or_link,train
CASE00679,TXN000679,CUST00057,payment_failed,failed_payment,635.17,635.17,2026-07-13 17:00:00,UPI,failed,bank decline,True,True,,,,,,1,2,3,0.745,5960.16,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,635.17,True,retry_succeeded,train
CASE00680,TXN000680,CUST00050,payment_failed,failed_payment,2380.17,2380.17,2026-07-09 05:00:00,UPI,failed,network failure,True,True,,,,,,1,1,0,0.338,1303.83,new,False,False,True,new_customer,True,recovered,2380.17,True,retry_succeeded,train
CASE00681,TXN000681,CUST00351,payment_success,successful,519.41,0.0,2026-07-29 19:00:00,Wallet,success,,True,True,,,,,,0,0,20,0.919,47754.32,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,validation
CASE00682,TXN000682,CUST00287,checkout_abandoned,checkout_abandonment,530.92,530.92,2026-07-08 18:00:00,UPI,abandoned,,True,False,,,,,,0,2,0,0.363,1990.6,new,False,False,True,new_customer,True,recovered,530.92,True,paid_after_reminder_or_link,train
CASE00683,TXN000683,CUST00234,payment_success,successful,1658.11,0.0,2026-06-13 22:00:00,UPI,success,,True,True,,,,,,0,0,20,0.935,46377.7,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00684,TXN000684,CUST00408,checkout_abandoned,checkout_abandonment,366.25,366.25,2026-07-02 19:00:00,UPI,abandoned,,True,False,,,,,,0,1,19,0.906,250458.66,reliable,False,False,True,usually_recovers_via_retry,True,recovered,366.25,True,paid_after_reminder_or_link,train
CASE00685,TXN000685,CUST00302,payment_success,successful,1340.95,0.0,2026-07-19 02:00:00,Card,success,,True,True,,,,,,0,0,0,0.368,2514.98,new,False,False,True,new_customer,False,not_applicable,0.0,False,not_applicable,train
CASE00686,TXN000686,CUST00177,payment_success,successful,1368.45,0.0,2026-08-15 05:00:00,Card,success,,True,True,,,,,,0,0,3,0.762,7839.28,occasional_failure,False,False,True,usually_needs_reminder,False,not_applicable,0.0,False,not_applicable,train
CASE00687,TXN000687,CUST00184,checkout_abandoned,checkout_abandonment,1090.09,1090.09,2026-07-05 13:00:00,Netbanking,abandoned,,True,False,,,,,,0,1,4,0.844,4487.11,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,1090.09,True,paid_after_reminder_or_link,train
CASE00688,TXN000688,CUST00276,payment_failed,failed_payment,1295.45,1295.45,2026-06-13 00:00:00,UPI,failed,UPI timeout,True,True,,,,,,0,0,2,0.847,13597.52,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,1295.45,True,retry_succeeded,train
CASE00689,TXN000689,CUST00346,payment_failed,failed_payment,5783.63,5783.63,2026-07-05 00:00:00,Card,failed,authentication failure,True,True,,,,,,0,2,15,0.954,39622.48,reliable,False,False,True,usually_recovers_via_retry,True,recovered,5783.63,True,retry_succeeded,train
CASE00690,TXN000690,CUST00252,subscription_renewal_failed,failed_subscription,1496.86,1496.86,2026-06-26 23:00:00,Card,failed_recurring,authentication failure,,,failed,active_pending_retry,,,,0,0,27,0.88,125480.63,reliable,False,False,True,usually_recovers_via_retry,True,recovered,1496.86,True,retry_succeeded,validation
CASE00691,TXN000691,CUST00228,payment_success,successful,5295.61,0.0,2026-06-16 18:00:00,Netbanking,success,,True,True,,,,,,0,0,20,0.938,19691.26,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,test
CASE00692,TXN000692,CUST00333,subscription_renewal_failed,failed_subscription,315.66,315.66,2026-06-17 15:00:00,UPI,failed_recurring,UPI timeout,,,failed,failed,,,,0,0,23,0.798,52289.15,reliable,False,False,True,usually_recovers_via_retry,True,recovered,315.66,True,retry_succeeded,test
CASE00693,TXN000693,CUST00325,payment_success,successful,970.31,0.0,2026-06-30 06:00:00,UPI,success,,True,True,,,,,,0,0,25,0.89,126647.5,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,validation
CASE00694,TXN000694,CUST00377,payment_success,successful,1698.01,0.0,2026-06-24 02:00:00,UPI,success,,True,True,,,,,,0,0,6,0.443,8578.18,frequent_failure,False,False,True,rarely_recovers,False,not_applicable,0.0,False,not_applicable,train
CASE00695,TXN000695,CUST00025,subscription_renewal_failed,failed_subscription,576.65,576.65,2026-08-04 17:00:00,EMI,failed_recurring,bank decline,,,failed,active_pending_retry,,,,1,1,20,0.933,19585.24,reliable,False,False,True,usually_recovers_via_retry,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00696,TXN000696,CUST00345,invoice_overdue,overdue_receivable,6842.84,6842.84,2026-08-20 00:00:00,Netbanking,overdue,,,,,,overdue,2026-08-16,4.0,0,0,16,0.989,21087.69,reliable,False,False,True,usually_recovers_via_retry,False,not_recovered,0.0,True,no_recovery_within_window,train
CASE00697,TXN000697,CUST00231,payment_success,successful,1777.89,0.0,2026-07-30 18:00:00,Card,success,,True,True,,,,,,0,0,0,0.591,770.77,new,False,False,True,new_customer,False,not_applicable,0.0,False,not_applicable,validation
CASE00698,TXN000698,CUST00031,subscription_renewal_failed,failed_subscription,360.84,360.84,2026-07-24 16:00:00,UPI,failed_recurring,network failure,,,failed,active_pending_retry,,,,0,0,25,0.985,25873.75,reliable,False,False,True,usually_recovers_via_retry,True,recovered,360.84,True,retry_succeeded,train
CASE00699,TXN000699,CUST00312,checkout_abandoned,checkout_abandonment,2330.59,2330.59,2026-06-06 01:00:00,Card,abandoned,,True,False,,,,,,0,2,5,0.715,9888.67,occasional_failure,False,False,True,usually_needs_reminder,True,recovered,2330.59,True,paid_after_reminder_or_link,train
CASE00700,TXN000700,CUST00329,invoice_overdue,overdue_receivable,15969.79,15969.79,2026-08-20 00:00:00,UPI,overdue,,,,,,overdue,2026-07-16,35.0,0,1,24,0.824,53222.62,reliable,False,False,True,usually_recovers_via_retry,True,recovered,10803.42,True,paid_after_reminder_or_link,test
CASE00701,TXN000701,CUST00235,payment_success,successful,1205.71,0.0,2026-07-01 04:00:00,UPI,success,,True,True,,,,,,0,0,7,0.549,2517.8,frequent_failure,False,False,True,rarely_recovers,False,not_applicable,0.0,False,not_applicable,test
CASE00702,TXN000702,CUST00360,payment_success,successful,2739.32,0.0,2026-07-09 07:00:00,UPI,success,,True,True,,,,,,0,0,18,0.774,51280.42,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,validation
CASE00703,TXN000703,CUST00133,payment_success,successful,263.14,0.0,2026-06-07 19:00:00,Card,success,,True,True,,,,,,0,0,26,0.931,49183.94,reliable,False,False,True,usually_recovers_via_retry,False,not_applicable,0.0,False,not_applicable,train
CASE00704,TXN000704,CUST00087,payment_failed,failed_payment,3577.86,3577.86,2026-07-11 10:00:00,Card,failed,network failure,True,True,,,,,,0,0,14,0.863,59196.49,reliable,False,False,True,usually_recovers_via_retry,True,recovered,3577.86,True,retry_succeeded,train
CASE00705,TXN000705,CUST00156,checkout_abandoned,checkout_abandonment,2658.0,2658.0,2026-07-11 13:00:00,UPI,abandoned,,True,False,,,,,,0,2,16,0.598,20883.83,reliable,False,False,True,usually_recovers_via_retry,True,recovered,2658.0,True,paid_after_reminder_or_link,validation
CASE00706,TXN000706,CUST00182,subscription_renewal_failed,failed_subscription,1294.88,1294.88,2026-05-30 05:00:00,UPI,failed_recurring,network failure,,,failed,failed,,,,0,0,25,0.882,95985.95,reliable,False,False,True,usually_recovers_via_retry,True,recovered,1294.88,True,retry_succeeded,test
CASE00707,TXN000707,CUST00321,checkout_abandoned,checkout_abandonment,1111.85,1111.85,2026-06-16 19:00:00,UPI,abandoned,,True,False,,,,,,0,0,3,0.208,6994.9,frequent_failure,False,False,True,rarely_recovers,True,recovered,1111.85,True,paid_after_reminder_or_link,validation
CASE00708,TXN000708,CUST00382,payment_failed,failed_payment,1427.19,1427.19,2026-06-18 11:00:00,Wallet,failed,bank decline,True,True,,,,,,0,0,3,0.662,6106.25,frequent_failure,False,False,True,rarely_recovers,True,recovered,1427.19,True,retry_succeeded,train
CASE00709,TXN000709,CUST00331,invoice_overdue,overdue_receivable,6706.1,6706.1,2026-08-20 00:00:00,Card,overdue,,,,,,overdue,2026-08-06,14.0,0,2,18,0.909,51894.83,reliable,False,False,True,usually_recovers_via_retry,True,recovered,5762.29,True,paid_after_reminder_or_link,train
